Anime Name,Song Type,Song Name,Song Artist,Mp3 Link,Webm Link
Hiatari Ryokō,OP2,Kaette Kita Machikado,Hiroaki Serizawa,88m2sp.mp3,l7w1h6.webm
Hiatari Ryokō,OP3,Kanashimi wa BEAT ni Kaete ~Rise and Shine~,Ami Ozaki,7r8lih.mp3,224oon.webm
Hiatari Ryokō,ED1,Shitauchi no Maria,Yumekoujou,2z9g0i.mp3,8nftxz.webm
Hiatari Ryokō,ED2,Knife no Ue no Natsu,Hiroaki Serizawa,vgiffs.mp3,rxx2az.webm
Hiatari Ryokō,ED3,Sekaijuu no Hitsuji Kazoe Sasenaide,Ami Ozaki,jeunn3.mp3,lwuxfv.webm
Hiatari Ryokō! Yume no Naka ni Kimi ga Ita,OP1,Yasashiku Nanka Dekinai,JAG-TOY,angyhp.mp3,1m169y.webm
Hiatari Ryokō! Yume no Naka ni Kimi ga Ita,ED1,Remember September,JAG-TOY,3xvkov.mp3,sjnnlx.webm
Hiatari Ryokō! Yume no Naka ni Kimi ga Ita,IN,Kagami no Naka no Actress,Meiko Nakahara,fka2cq.mp3,88ay8d.webm
Hiatari Ryokō! Yume no Naka ni Kimi ga Ita,IN,Orange Mystery,Hideyuki Nagashima,6dq6o9.mp3,pcqsk1.webm
Hiatari Ryokō! Yume no Naka ni Kimi ga Ita,IN,Yume no Naka ni Kimi ga Ita,Yuuji Mitsuya,m3z1kj.mp3,nnab4j.webm
Hidamari no Ki,OP1,Hidamari no ki~Manazashi~,Keiko Matsui,ftr0m1.mp3,p64j2e.webm
Hidamari no Ki,ED1,Hikari no Mukou e,Charcoal,jrj8o8.mp3,1xq3fs.webm
Hidamari no Ki,ED2,High Dive,Charcoal,zvgfgh.mp3,ehwd0z.webm
Hidamari Sketch,OP1,Sketch Switch,"Kana Asumi, Kaori Mizuhashi, Ryoko Shintani, Yuko Goto",sesyd0.mp3,HidamariSketch-OP01a-NCBD.webm
Hidamari Sketch,ED1,Mebae Drive,marble,oxpb59.mp3,HidamariSketch-ED01-NCBD.webm
Hidamari Sketch,IN,Fly de Tonde,Yūko Gotō,m16mv8.mp3,8h5xek.webm
Hidamari Sketch,IN,Hitotsu no Kagi,Ryoko Shintani,jajt2o.mp3,eecdlt.webm
Hidamari Sketch,IN,Migakimasho,Yūko Gotō,3x80jz.mp3,irxori.webm
Hidamari Sketch,IN,Okashi Kōjō,Yūko Gotō,uxne87.mp3,yqhme5.webm
Hidamari Sketch,IN,Yume Glider,Kana Asumi,a42nzh.mp3,yzlanr.webm
Hidamari Sketch,IN,Yume no Kibō,Yūko Gotō,gb9x5d.mp3,yq8jbm.webm
Hidamari Sketch × 365,OP1,Hatena de Wasshoi,"Kana Asumi, Kaori Mizuhashi, Ryoko Shintani, Yuko Goto",efmza3.mp3,mnendk.webm
Hidamari Sketch × 365,ED1,Ryūsei Record,marble,z3hrve.mp3,HidamariSketch%C3%97365-ED01-NCBD.webm
Hidamari Sketch × 365,IN,Sketch Switch,"Kana Asumi, Ryoko Shintani, Kaori Mizuhashi, Yuuko Gotou, Miyu Matsuki, Aoki Ume",8zx3fu.mp3,e5omp0.webm
Hidamari Sketch × 365,IN,Otoko no Ko Puzzle,Cho,3kvk0d.mp3,b03tls.webm
Hidamari Sketch × Honeycomb,OP1,Open Canvas,"Kana Asumi, Kaori Mizuhashi, Yuko Goto, Ryoko Shintani, Chiaki Omigawa, Hitomi Harada",6zbifj.mp3,HidamariSketch%C3%97Honeycomb-OP01-NCBD.webm
Hidamari Sketch × Honeycomb,ED1,Yume Gumo,marble,1dgzrg.mp3,HidamariSketch%C3%97Honeycomb-ED01-NCBD.webm
Hidamari Sketch × Hoshimittsu,OP1,Dekiru Kanatte☆☆☆,"Kana Asumi, Kaori Mizuhashi, Yuko Goto, Ryoko Shintani",a8kbsa.mp3,HidamariSketch%C3%97Hoshimittsu-OP01a-COLD.webm
Hidamari Sketch × Hoshimittsu,ED1,Sakura Sakura Saku ~Ano Hi Kimi o Matsu Sora to Onaji de~,marble,n6epx4.mp3,HidamariSketch%C3%97Hoshimittsu-ED01-COLD.webm
Hidamari Sketch × SP,OP1,"Kimagure, Jankenpon!","Kana Asumi, Kaori Mizuhashi, Yuko Goto, Ryoko Shintani",iebbw7.mp3,HidamariSketch%C3%97SP-OP01-NCBD.webm
Hidamari Sketch: Sae/Hiro Sotsugyō-hen,OP1,Open Canvas,"Kana Asumi, Kaori Mizuhashi, Yuko Goto, Ryoko Shintani, Chiaki Omigawa, Hitomi Harada",z4a2yj.mp3,59he67.webm
Hidamari Sketch: Sae/Hiro Sotsugyō-hen,ED1,Yume Gumo,marble,lhyc72.mp3,oouia2.webm
Hidamari Sketch: Sae/Hiro Sotsugyō-hen,ED2,"Mata ne, Youkoso, Hidamarisou",Kana Asumi & Kaori Mizuhashi,k2jf4l.mp3,HidamariSketch%EF%BC%9ASaeHiroSotsugyouHen-ED02-NCBD.webm
Hidamari Sketch: Sae/Hiro Sotsugyō-hen,IN,Sakura Sakura Saku ~Ano Hi Kimi o Matsu Sora to Onajide~ ~Acoustic&hidamarble version~,marble,4hqd6r.mp3,hyiaz0.webm
Hidari no O'Clock!!,OP1,Ride On Heart,Norimasa Yamanaka,ydltef.mp3,nu98yg.webm
Hidari no O'Clock!!,ED1,Good Luck & See You Again,Norimasa Yamanaka,1kdu30.mp3,1bprqd.webm
Hige o Soru. Soshite Joshikōsei o Hirou.,OP1,Omoide Shiritori,DIALOGUE+,puu6ai.mp3,na55b3.webm
Hige o Soru. Soshite Joshikōsei o Hirou.,ED1,Plastic Smile,Kaori Ishihara,elqqg7.mp3,rch1mb.webm
High School Agent,OP1,Dakishime I Love You,SCRAP,6fu3f4.mp3,kjt1g9.webm
High School Agent,OP2,NA・NA・NA,TOM★CAT,dt7utf.mp3,sd5zym.webm
High School Agent,ED1,Konya mo Blue,SCRAP,zqkuss.mp3,cvnfpu.webm
High School Agent,ED2,NA・NA・NA,TOM★CAT,xxnfuy.mp3,mf0xls.webm
High School Aurabuster,OP1,Itsuki Uta,Chihiro Yonekura,ccx83o.mp3,4my38g.webm
High School Aurabuster,ED1,Birth of light,Chihiro Yonekura,n3uqe8.mp3,k2ddiu.webm
High School DxD BorN,OP1,BLESS YoUr NAME,ChouCho,jdiwvv.mp3,a1r7rz.webm
High School DxD BorN,ED1,Give Me Secret,StylipS,gskkcw.mp3,6gkwh7.webm
High School DxD BorN,ED2,Oppai Dragon no Uta,Yuki Kaji,cxqy3n.mp3,ztleuy.webm
High School DxD Hero,OP1,SWITCH,Minami,jcut4h.mp3,qjdbf1.webm
High School DxD Hero,ED1,Motenai Kuseni (';ω;´),Tapimiru,8wfy8d.mp3,2oiwal.webm
High School DxD New,OP1,Sympathy,Larval Stage Planning,163p1j.mp3,ui07s5.webm
High School DxD New,OP2,Gekijouron,ZAQ,eh1e47.mp3,sdtsk5.webm
High School DxD New,ED1,Houteishiki wa Kotaenai,Occult Kenkyuu-bu Girls,qasu5t.mp3,HighschoolDxDNew-ED01-NCOLD.webm
High School DxD New,ED2,Lovely♥Devil,Occult Kenkyuu-bu Girls,ygxx9f.mp3,HighschoolDxDNew-ED02-NCOLD.webm
High School Fleet,IN,Watashi-tachi Kinenbi,Shiina Natsukawa & Sora Amamiya,09oinq.mp3,9fhz6y.webm
High School Fleet: The Movie,ED1,Free Turn,TrySail,tdvy6h.mp3,fvf5sv.webm
High School Fleet: The Movie,IN,High Free Spirits,TrySail,lcmp9j.mp3,9mkkl4.webm
High School Jingi,ED1,Soredemo Kokoro ni Taiyou o,Takeru Shinobuno,Not Found,Not Found
High School of the Dead,OP1,HIGHSCHOOL OF THE DEAD,Kishida Kyōdan &THE Akeboshi Rockets,ug07g3.mp3,0ono12.webm
High School of the Dead,ED1,Kimi to Taiyō ga Shinda Hi,Maon Kurosaki,k2xeyh.mp3,irqy00.webm
High School of the Dead,ED2,color me dark,Maon Kurosaki,9g2r1l.mp3,jvfpmd.webm
High School of the Dead,ED3,Return to Destiny,Maon Kurosaki,4eazdp.mp3,rw8ie3.webm
High School of the Dead,ED4,cold bullet blues,Maon Kurosaki,1uidi4.mp3,49zbs3.webm
High School of the Dead,ED5,Memories of days gone by,Maon Kurosaki,965fnf.mp3,153mhb.webm
High School of the Dead,ED6,Under The Honey Shine,Maon Kurosaki,kh2t3x.mp3,ltqbup.webm
High School of the Dead,ED7,fuss fuzz,Maon Kurosaki,51z3ne.mp3,5drb94.webm
High School of the Dead,ED8,The place of hope,Maon Kurosaki,kfkuyo.mp3,x8jyg3.webm
High School of the Dead,ED9,Hōseki no Spy,Maon Kurosaki,buy6tv.mp3,kpv65o.webm
High School of the Dead,ED10,THE last pain,Maon Kurosaki,cvvhat.mp3,e1kg1n.webm
High School of the Dead,ED11,Hollow Men,Maon Kurosaki,qp89j4.mp3,2lg7r0.webm
High School of the Dead,ED12,The Eternal Song,Maon Kurosaki,105ng3.mp3,punpyi.webm
High School of the Dead,IN,Infection,MELL,n664q2.mp3,m8i9cr.webm
High School of the Dead,IN,"O, Spirit",Sayo Fukunaga,zrrp6r.mp3,bltkvw.webm
High School of the Dead: Drifters of the Dead OVA,OP1,HIGHSCHOOL OF THE DEAD,Kishida Kyōdan &THE Akeboshi Rockets,sb9ik3.mp3,0ono12.webm
High School of the Dead: Drifters of the Dead OVA,ED1,Best friends,Maon Kurosaki,o41ah9.mp3,j1bobo.webm
High School! Kimengumi,OP1,Ushiroyubi Sasaregumi,Ushiroyubi Sasaregumi,tewemn.mp3,rh9pgm.webm
High School! Kimengumi,OP2,Zou-san no Scanty,Ushiroyubi Sasaregumi,27qhgt.mp3,gyegxn.webm
High School! Kimengumi,OP3,Nagisa no 'Kagikakko',Ushiroyubi Sasaregumi,411p2x.mp3,ltp1o2.webm
High School! Kimengumi,OP4,Wazaari!,Ushiroyubi Sasaregumi,k7g4vw.mp3,69x5dc.webm
High School! Kimengumi,OP5,Kashiko,Ushiroyubi Sasaregumi,n65cv7.mp3,jpkm63.webm
High School! Kimengumi,OP6,Toki no Kawa o Koete,Ushirogami Hikaretai,lzfxe9.mp3,jgdte2.webm
High School! Kimengumi,OP7,Anata o Shiritai,Ushirogami Hikaretai,vs9v2c.mp3,nu0jdj.webm
High School! Kimengumi,ED1,Jogakusei no Ketsui,Ushiroyubi Sasaregumi & Onyanko Club,8f6a1t.mp3,aox44x.webm
High School! Kimengumi,ED2,Banana no Namida,Ushiroyubi Sasaregumi & Onyanko Club,kqtrwy.mp3,8e69ii.webm
High School! Kimengumi,ED3,Nekojita-gokoro mo Koi no Uchi,Ushiroyubi Sasaregumi,mz5h0h.mp3,bq57cl.webm
High School! Kimengumi,ED4,Not Only ★ But Also,Ushiroyubi Sasaregumi,Not Found,Not Found
High School! Kimengumi,ED5,Chotto Karai Aitsu,Musukko Club,4x5uc6.mp3,07x164.webm
High School! Kimengumi,ED6,Pythagoras o Buttobase,Ushiroyubi Sasaregumi,9ywoih.mp3,27x3j8.webm
High School! Kimengumi,ED7,Ushirogami Hikaretai,Ushirogami Hikaretai,tzz2ex.mp3,kxv2vu.webm
High School! Kimengumi,ED8,Tatsu Tori Ato o Nigosazu,Ushirogami Hikaretai,sq8age.mp3,gigtok.webm
High School! Kimengumi,IN,Abunai Sa・Ka・Na,Ushiroyubi Sasaregumi,Not Found,Not Found
High School! Kimengumi,IN,Chotto Iwasete,Naoko Matsui,Not Found,Not Found
High School! Kimengumi,ED1,Banana no Namida,Ushiroyubi Sasaregumi & Onyanko Club,kqtrwy.mp3,d440cl.webm
High School! Kimengumi,ED2,Nekojita-gokoro mo Koi no Uchi,Ushiroyubi Sasaregumi,elbxm1.mp3,qpz3rc.webm
High School! Kimengumi,IN,Koi wa Cotton,Miki Takahashi,Not Found,Not Found
High Score,ED1,Sweetholic,Sono Na wa Spade,cyxqwv.mp3,8gutnl.webm
High Speed! -Free! Starting Days-,ED1,Aching Horns,OLDCODEX,84eboh.mp3,hmv3ew.webm
High-Rise Invasion,OP1,HON-NO,EMPiRE,t767cg.mp3,r3k4e1.webm
High-Rise Invasion,ED1,Watashi no Na wa Blue,Have a Nice Day!,733l56.mp3,cvbn7z.webm
Highlander: The Search for Vengeance,ED1,The Sacrament,HIM,4aoh6c.mp3,myj4nb.webm
Higurashi no Naku Koro ni Gaiden Nekogoroshi-hen,OP1,Higurashi no Naku Koro ni,Eiko Shimamiya,46o6te.mp3,xr165r.webm
Higurashi no Naku Koro ni Gō,OP1,I believe what you said,Asaka,56e0hn.mp3,omdvqf.webm
Higurashi no Naku Koro ni Gō,ED1,Higurashi no Naku Koro ni,Eiko Shimamiya,50gq0p.mp3,643g7f.webm
Higurashi no Naku Koro ni Gō,ED2,Kamisama no Syndrome,Ayane,78a6jw.mp3,s7i2nx.webm
Higurashi no Naku Koro ni Gō,ED3,Fukisokusei Entropy,Ayane,cf5xex.mp3,fsqpsg.webm
Higurashi no Naku Koro ni Gō,IN,Orange-iro no Kaze,Yukari Tamura & Mika Kanai,860dlo.mp3,ft5bz4.webm
Higurashi no Naku Koro ni Kai,OP1,Naraku no Hana,Eiko Shimamiya,81991h.mp3,6gww6w.webm
Higurashi no Naku Koro ni Kai,ED1,Taishō a,anNina,gudb1y.mp3,ryrkfk.webm
Higurashi no Naku Koro ni Kaku: Outbreak,ED1,you -Visionen im Spiegel,Yuzuki,g5tx9e.mp3,ijoaiq.webm
Higurashi no Naku Koro ni Kira,OP1,Happy! Lucky! Dochy!,"Yukari Tamura, Mika Kanai, Yui Horie",l328j6.mp3,fnyapr.webm
Higurashi no Naku Koro ni Kira,ED1,Zendaimimon☆Miracle Change,Mai Nakahara,bh4d5d.mp3,l91r66.webm
Higurashi no Naku Koro ni Kira,ED2,Tenshin Ranman☆Miracle Change,Yukari Tamura & Mika Kanai,6ke7z4.mp3,r6ikaq.webm
Higurashi no Naku Koro ni Kira,ED3,Ishin Denshin☆Miracle Change,Satsuki Yukino,p508lb.mp3,v16fe6.webm
Higurashi no Naku Koro ni Kira,ED4,Yuuki Rinrin☆Miracle Change,Yui Horie,97up60.mp3,cqamx8.webm
Higurashi no Naku Koro ni Kira,IN,100% Magical Star☆,"Yukari Tamura, Mika Kanai, Yui Horie",c44jcx.mp3,1s86cd.webm
Higurashi no Naku Koro ni Rei,ED1,Manazashi,anNina,ut9prc.mp3,HigurashiNoNakuKoroNiRei-ED01-NCOLD.webm
Higurashi: When They Cry - Sotsu,OP1,Analogy,Ayane,lvcuw9.mp3,lih9jq.webm
Higurashi: When They Cry - Sotsu,ED1,Missing Promise,Konomi Suzuki,84rfsw.mp3,wgfm84.webm
Hiiro no Kakera: The Tamayori Princess Saga,OP1,Nee,Maiko Fujita,ldvcjo.mp3,mtgqwc.webm
Hiiro no Kakera: The Tamayori Princess Saga,ED1,Kono Te de Idaki Tomeru kara,Shuhei Kita,7eisdd.mp3,i2rv5i.webm
Hiiro no Kakera: The Tamayori Princess Saga Season 2,OP1,Takanaru,Maiko Fujita,xmtena.mp3,r7zyt2.webm
Hiiro no Kakera: The Tamayori Princess Saga Season 2,ED1,Kimi dake wo,Shūhei Kita,v31qqj.mp3,ghj2so.webm
Hiiro no Kakera: The Tamayori Princess Saga Season 2,ED2,Takaramono,Maiko Fujita,lz0324.mp3,ztermp.webm
Hiiro no Kakera: The Tamayori Princess Saga Season 2,IN,Koi ni Ochite,Maiko Fujita,quax80.mp3,elicd9.webm
Hijikata Toshizo: Shiro no Kiseki,ED1,Shiro no Kiseki,Ruruko Minagawa,k6rmey.mp3,7ov349.webm
Hikari no Densetsu,OP1,Heart no Kisetsu,Tsukasa Itoh,ll1zl3.mp3,toosmo.webm
Hikari no Densetsu,ED1,Kataomoi no Humming,Tsukasa Itoh,uaqtn2.mp3,50as6c.webm
Hikari no Densetsu,IN,Kaze no Partner,Yoshimasa Inoue,rd2fkw.mp3,mziuon.webm
Hikari no Densetsu,IN,Kokoro no Kishibe,Yoshimasa Inoue,0hdp92.mp3,h6x40g.webm
Hikari: Kariya wo Tsunagu Monogatari,ED1,How to say I love you,Ringo coaster,jze5ez.mp3,n3xw2a.webm
Hikarian: Great Railroad Protector,OP1,Bokura no Hikarian,Naritaka Takayama,Not Found,Not Found
Hikarian: Great Railroad Protector,OP2,Dash Hikarian,Masaaki Endoh,Not Found,Not Found
Hikarian: Great Railroad Protector,OP3,Bokura no Hikarian,Mitsuko Horie,Not Found,Not Found
Hikarian: Great Railroad Protector,ED1,JHR Shutsugeki March,Naritaka Takayama,Not Found,Not Found
Hikaru no Go,OP1,Get Over,dream,ii3ypc.mp3,uqkwfr.webm
Hikaru no Go,OP2,I'll Be the One,HAL,12eyzt.mp3,pk4ysi.webm
Hikaru no Go,OP3,Fantasy,Nana Katase,jf1mzz.mp3,r6wvi7.webm
Hikaru no Go,ED1,Bokura no Bouken,Kids Alive,hc45jg.mp3,et7v8m.webm
Hikaru no Go,ED2,Hitomi no Chikara,Mizuki Arisa,cevwx9.mp3,zjlz1m.webm
Hikaru no Go,ED3,Sincerely ~ever dream~,dream,krs3m4.mp3,xeest1.webm
Hikaru no Go,ED4,Days,shela,4i7zma.mp3,s3eujv.webm
Hikaru no Go,ED5,MUSIC IS MY THING,dream,828bsw.mp3,p0ch37.webm
Hikaru no Go,ED6,Get Over ~Special Mix~,dream,hxe6cr.mp3,5xj0wy.webm
Hikaru No Go: New Year Special,OP1,Get Over,dream,cf34q8.mp3,xmzdu3.webm
Hikaru No Go: New Year Special,ED1,Everlasting Snow,Dream,omt6wo.mp3,h5mz7r.webm
Himawari Too!!,OP1,Sora-iro no Tsubasa,Ryoko Shiraishi,ts4ryt.mp3,h61orn.webm
Himawari Too!!,ED1,Kirakira,eufonius,uyjyu1.mp3,xjwrxc.webm
Himawari Too!!,ED2,Kirakira ~Shikimi ver.~,Aya Hirano,6he5b7.mp3,hgndqv.webm
Himawari Too!!,ED3,Kirakira ~Himawari ver.~,Kana Matsumoto,36q139.mp3,3exot1.webm
Himawari Too!!,ED4,Kirakira ~Himeji ver.~,Mayumi Yoshida,h40h5t.mp3,h6i1wa.webm
Himawari Too!!,ED5,Kirakira ~Azami ver.~,Ryoko Shiraishi,rzug2z.mp3,eh18hq.webm
Himawari Too!!,ED6,Kirakira ~Yusura ver.~,Asumi Nakata,s4xmh9.mp3,sr24mj.webm
Himawari!,OP1,Taiyō no Kakera,Ryoko Shiraishi,cpvnra.mp3,yrv4kh.webm
Himawari!,ED1,Guruguru ~himawari version~,eufonius,hog17n.mp3,grxei8.webm
Hime Chen! Otogi Chikku Idol Lilpri,OP1,Little♥Princess☆Pri!,Lilpri,7w6cy2.mp3,1kmasb.webm
Hime Chen! Otogi Chikku Idol Lilpri,OP2,Idolulu,Lilpri,fkw906.mp3,r22haj.webm
Hime Chen! Otogi Chikku Idol Lilpri,ED1,Otona ni Narutte Muzukashii!!!,S/mileage,f610sj.mp3,g2msjf.webm
Hime Chen! Otogi Chikku Idol Lilpri,ED2,Vira Vira Virou!,Lilpri,j8vh8j.mp3,kgppi1.webm
Hime Chen! Otogi Chikku Idol Lilpri,IN,Happy Go Lucky!,Lilpri,adywu9.mp3,3gr6py.webm
Hime Chen! Otogi Chikku Idol Lilpri,IN,Mugendai Wonder Girl,Lilpri,vks77o.mp3,mfefd7.webm
Hime Chen! Otogi Chikku Idol Lilpri,IN,Prospect,Lilpri,ywpg21.mp3,onev08.webm
Hime Chen! Otogi Chikku Idol Lilpri,IN,Tobira o Akete,Tetsuya Kakihara,hkqgo7.mp3,6hksx0.webm
Hime Gal Paradise,ED1,MOTTE NOTTE GET YOU!,Kanako Miyamoto,Not Found,Not Found
Hime-chan's Ribbon,OP1,Egao no Genki,SMAP,h1eakq.mp3,7gv7jt.webm
Hime-chan's Ribbon,ED1,Bura Bura Sasete,SMAP,9ixkpj.mp3,2a60sy.webm
Hime-chan's Ribbon,ED2,Hajimete no Natsu,SMAP,84i290.mp3,x6vaxh.webm
Hime-chan's Ribbon,ED3,Kimi wa Kimi da yo,SMAP,tukiqs.mp3,arpnb4.webm
Hime-sama Goyōjin,OP1,Hyappatsu Hyakuchuu Toraburun♪,Ryoko Shintani and Ui Miyazaki,2oqeek.mp3,bk0h5i.webm
Hime-sama Goyōjin,ED1,CANDY☆POP☆SWEET☆HEART,Ryoko Shintani,7fjum5.mp3,wl62sj.webm
Hime-sama Goyōjin,IN,Bishoujo Senshi Kyuupiimamii,Nomico,fsfsn1.mp3,mxp69f.webm
Hime-sama Goyōjin,IN,Boukyou no Uta,Ui Miyazaki,q1jx8h.mp3,01u78m.webm
Himegoto,OP1,Troublemaker,I My Me Mine,hmreuo.mp3,bmc2nk.webm
Himegoto,ED1,Make-up!,I My Me Mine,Not Found,sg1i3z.webm
Himitsu Kessha Taka no Tsume Countdown,OP1,Tasogare Moon,Sarasa Ifu,paq7yf.mp3,3232ko.webm
Himitsu Kessha Taka no Tsume Countdown,ED1,Warera! Taka no Tsume-dan,manzo,sjy5i8.mp3,93qkkw.webm
Himitsu Kessha Taka no Tsume Countdown,IN,Rock'n Roll Refugee,manzo,oid6ro.mp3,bh34tn.webm
Himitsu Kessha Taka no Tsume DO,ED1,Koi wa Zu-ku☆Dance,La PomPon,mdd6tt.mp3,7lhgdt.webm
Himitsu Kessha Taka no Tsume DO,ED2,WONDER ALONE,GLIM SPANKY,ngby0o.mp3,79iyem.webm
Himitsu Kessha Taka no Tsume DO,ED3,Metropolis,RIP SLYME,0183ty.mp3,bm2jvq.webm
Himitsu Kessha Taka no Tsume DO,ED4,Mambo de Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,rabbty.mp3,8agtxk.webm
Himitsu Kessha Taka no Tsume DO,ED5,Scat Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,0gm98b.mp3,ocdnlo.webm
Himitsu Kessha Taka no Tsume DO,ED6,Dance! Dance! Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,9b42qe.mp3,3a4968.webm
Himitsu Kessha Taka no Tsume DO,ED7,Polka de Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,s66snq.mp3,7i1570.webm
Himitsu Kessha Taka no Tsume DO,IN,Warera! Taka no Tsume-dan,manzo,txi4yl.mp3,6n7w6i.webm
Himitsu Kessha Taka no Tsume EX,ED1,CHAN-BA-LA Justice Densetsu,Gero,1xrcoj.mp3,wrfog6.webm
Himitsu Kessha Taka no Tsume EX,ED2,Kamome,C&K,l9i1li.mp3,fxrbd0.webm
Himitsu Kessha Taka no Tsume EX,IN,Rock'n Roll Refugee,manzo,ajhxr2.mp3,81bo45.webm
Himitsu Kessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,ED1,Koi no Exhaust Note,FROGMAN,1wrnxc.mp3,1tooui.webm
Himitsu Kessha Taka no Tsume GT,ED1,Yoake no Fork,GLIM SPANKY,fu6h8l.mp3,6df5fq.webm
Himitsu Kessha Taka no Tsume GT,ED2,Kiiroi Kuruma,Official HIGE DANdism,8p0dmv.mp3,ipcrqy.webm
Himitsu Kessha Taka no Tsume MAX,ED1,Taka no Tsume Ondo,FROGMAN to Red Chili Gasshou-dan,amg84r.mp3,unoocl.webm
Himitsu Kessha Taka no Tsume MAX,ED2,Mambo de Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,au2zt3.mp3,c48km9.webm
Himitsu Kessha Taka no Tsume MAX,ED3,Dance! Dance! Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,241fl2.mp3,8t62dx.webm
Himitsu Kessha Taka no Tsume MAX,ED4,Polka de Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,esen9m.mp3,tvihv7.webm
Himitsu Kessha Taka no Tsume NEO,ED1,Mambo de Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,sud2qe.mp3,tdy32c.webm
Himitsu Kessha Taka no Tsume NEO,ED2,Scat Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,qumt9l.mp3,9xohwf.webm
Himitsu Kessha Taka no Tsume NEO,ED3,Dance! Dance! Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,fs1321.mp3,awte89.webm
Himitsu Kessha Taka no Tsume NEO,ED4,Polka de Taka no Tsume,FROGMAN to Red Chili Gasshou-dan,iyh03c.mp3,ajvvoi.webm
Himitsu Kessha Taka no Tsume NEO,IN,Warera! Taka no Tsume-dan,manzo,xt7jye.mp3,bi9lrz.webm
Himitsu Kessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,ED1,Yume Yaburete I Dreamed A Dream,Susan Boyle,xfn2ak.mp3,fftloi.webm
Himitsu Kessha Taka no Tsume The Movie 4: Kaspersky o Motsu Otoko,ED1,Warera! Taka no Tsume-dan,manzo,7wwws1.mp3,nmuggs.webm
Himitsu Kessha Taka no Tsume The Movie II: Watashi o Aishita Kuro Oolong-cha,ED1,Goodbye Mr. A,the HOOSiERS,xnh9me.mp3,z8pfof.webm
Himitsu Kessha Taka no Tsume The Movie II: Watashi o Aishita Kuro Oolong-cha,IN,Kokuhaku Time,manzo,eq980n.mp3,nwjzp5.webm
Himitsu no Akko-chan,OP1,Himitsu no Akko-chan,Kyoko Okada,mid6ns.mp3,c9qcc9.webm
Himitsu no Akko-chan,ED1,Sukisuki Song,Ado Mizumori,g1lt1m.mp3,923ddf.webm
Himitsu no Akko-chan,OP1,Himitsu no Akko-chan,Mitsuko Horie,tt1dtg.mp3,7r9lnh.webm
Himitsu no Akko-chan,ED1,DON'T YOU,Mitsuko Horie/Time Five,z6sxyq.mp3,tj0e2m.webm
Himitsu no Akko-chan,OP1,Himitsu no Akko-chan,Satoko Shimonari,ofkee4.mp3,oknht4.webm
Himitsu no Akko-chan,ED1,Watashi no Uta wo Kiite Hoshii,Yumi Shiraki,j7ekxr.mp3,pb77eb.webm
Himitsu no Akko-chan,ED2,Nippon Hare da yo! Akko-chan,The Akko-chans,ic6ozo.mp3,f251y3.webm
himitsukesshatakanotsume.jp,OP1,Taka no Uta ~Girigiri boys~,i-dep feat. Cana,rjyqnp.mp3,8tc8v9.webm
himitsukesshatakanotsume.jp,OP2,Taka no Sora ~Ruterute Nushi Bow~,i-dep feat. Suneohair,envl9j.mp3,dybf54.webm
himitsukesshatakanotsume.jp,OP3,Taka no Shima ~Nani Fujiyuu Nai~,i-dep feat. Asako Toki,jua8u3.mp3,p1hqng.webm
himitsukesshatakanotsume.jp,OP4,Taka no Natsu ~YES/NO Makura~,i-dep feat. Minami Fujioka (PANDA ½),a7cw1v.mp3,3getq4.webm
himitsukesshatakanotsume.jp,OP5,Taka no Taka ~Kabutomushi to Sakuranbo~,i-dep feat. Taka no Tsume-dan with Deluxe Fighter,v849jt.mp3,tuvfjn.webm
Himote House,OP1,Motetai nou,Himote House Juunin Ichidou,4fwckx.mp3,et0dm9.webm
Himote House,ED1,Ouchi ni Kaerō,Hajime,f4yhws.mp3,rpr5be.webm
Himote House,ED2,Ouchi ni Kaerō,Himote House Juunin Ichidou,6jky5i.mp3,qlchcu.webm
Himōto! Umaru-chan R,OP1,Nimensei☆Uraomote Life!,Aimi Tanaka,xx9vki.mp3,uu84zz.webm
Himōto! Umaru-chan R,ED1,Umarun Taisō,SisterS,mq6psp.mp3,iswfof.webm
Hina Logic: from Luck & Logic,OP1,BUTTERFLY EFFECTOR,TRUE,yd8cwk.mp3,dhy36p.webm
Hina Logic: from Luck & Logic,ED1,Baby Bird!~Gakuen Logic~,"Madoka Asahina, Hibiku Yamamura, Natsumi Takamori",d2e5iu.mp3,v5gwy7.webm
Hina Logic: from Luck & Logic,ED2,Pirari Ondo,"Madoka Asahina, Hibiku Yamamura, Natsumi Takamori",7uk4xo.mp3,pskxmj.webm
Hina Logic: from Luck & Logic,ED3,Foreigner Song~Foreigner no Uta~,Madoka Asahina & Hibiku Yamamura,uuxca4.mp3,soa2k3.webm
